datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2022/10/22 00:45:29,GOES-16,Brasil,PARA,BREU BRANCO,Amazonia,2,8.16,0.48,-3.9969,-49.4768,77.8
2022/10/22 00:45:29,GOES-16,Brasil,PARA,BREU BRANCO,Amazonia,3,7.38,0.71,-3.9784,-49.4775,76.9
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,17,0,1,-4.4433,-43.4027,67.9
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4431,-43.4259,197.5
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.443,-43.4492,72.9
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4246,-43.4038,183.9
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4245,-43.4271,736.6
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4243,-43.4503,208.8
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4059,-43.4049,118.3
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4058,-43.4282,378.9
2022/10/22 00:45:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4056,-43.4514,139.5
2022/10/22 00:45:32,GOES-16,Brasil,MARANHAO,BURITICUPU,Amazonia,33,0,1,-4.5164,-46.3499,57.9
2022/10/22 00:45:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,2.97,1,-4.6436,-49.7241,56.5
2022/10/22 00:45:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,2.97,1,-4.6434,-49.7453,77.3
2022/10/22 00:45:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,5,2.7,1,-4.6249,-49.7461,58.1
2022/10/22 00:45:38,GOES-16,Brasil,MARANHAO,GRAJAU,Cerrado,27,0.03,1,-5.658,-45.7226,128.2
2022/10/22 00:45:38,GOES-16,Brasil,MARANHAO,GRAJAU,Cerrado,27,0.03,1,-5.6578,-45.7451,65.5
2022/10/22 00:45:43,GOES-16,Brasil,MARANHAO,MIRADOR,Cerrado,27,0,1,-6.6412,-44.628,56
2022/10/22 00:45:43,GOES-16,Brasil,MARANHAO,MIRADOR,Cerrado,26,0,1,-6.6224,-44.6296,63.7
2022/10/22 00:45:47,GOES-16,Brasil,MARANHAO,LORETO,Cerrado,27,0.68,1,-7.2186,-45.0341,55.4
2022/10/22 00:45:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,5,0,1,-8.07,-44.6092,94.9
2022/10/22 00:45:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,5,0.06,1,-8.0697,-44.6322,79.9
2022/10/22 00:45:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,1,0.05,1,-8.0512,-44.6112,182.9
2022/10/22 00:45:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,1,0.1,1,-8.0509,-44.6341,155.1
2022/10/22 00:45:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,4,0.1,1,-8.0323,-44.6131,81
2022/10/22 00:45:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.45,0.32,-8.4554,-45.437,77.6
2022/10/22 00:45:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.12,0.42,-8.4746,-45.4123,57.2
2022/10/22 00:45:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.06,0.38,-8.4743,-45.4351,146.1
2022/10/22 00:45:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.32,0.33,-8.474,-45.4578,55.9
2022/10/22 00:46:06,GOES-16,Brasil,BAHIA,SANTA RITA DE CASSIA,Cerrado,26,4.01,1,-10.6655,-44.5996,52.7
2022/10/22 00:46:06,GOES-16,Brasil,PIAUI,PARNAGUA,Cerrado,26,3.44,1,-10.6651,-44.6228,87.8
2022/10/22 00:46:37,GOES-16,Brasil,MINAS GERAIS,PADRE CARVALHO,Cerrado,12,0,0.84,-16.3326,-42.5763,68.9
2022/10/22 00:55:14,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,2,8.09,0.28,-1.4398,-53.9761,43.3
2022/10/22 00:55:14,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,2,8.14,0.03,-1.4215,-53.9763,51.4
2022/10/22 00:55:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.2,0.97,-2.1545,-54.4268,67.6
2022/10/22 00:55:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.13,1,-2.1545,-54.4468,66
2022/10/22 00:55:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.2,0.6,-2.1362,-54.4271,59
2022/10/22 00:55:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.13,0.68,-2.1361,-54.4471,52.7
2022/10/22 00:55:22,GOES-16,Brasil,PARA,TOME-ACU,Amazonia,4,1.86,0.52,-2.8361,-48.4286,46.1
2022/10/22 00:55:23,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,12,0,0.92,-3.0826,-47.0308,75.1
2022/10/22 00:55:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,13.81,0.13,-3.3631,-50.6166,81.3
2022/10/22 00:55:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.35,0.13,-3.3446,-50.6172,204.4
2022/10/22 00:55:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.01,0.12,-3.3445,-50.6382,123
2022/10/22 00:55:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.36,0.13,-3.3262,-50.6178,109
2022/10/22 00:55:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,13.92,0.15,-3.3261,-50.6388,77.6
2022/10/22 00:55:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.27,0,-3.7183,-53.8071,69.2
2022/10/22 00:55:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.26,0,-3.7182,-53.8273,50.6
2022/10/22 00:55:27,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,20,0,1,-3.7374,-46.0099,120.6
2022/10/22 00:55:27,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,21,0,1,-3.7373,-46.0322,121.6
2022/10/22 00:55:27,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,20,0,0.96,-3.7189,-46.0107,146.6
2022/10/22 00:55:27,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,20,0,1,-3.7187,-46.033,145.8
2022/10/22 00:55:28,GOES-16,Brasil,PARA,PACAJA,Amazonia,3,6.56,0.13,-3.8447,-50.3273,66.9
2022/10/22 00:55:28,GOES-16,Brasil,PARA,ULIANOPOLIS,Amazonia,28,5.63,0.35,-3.8392,-47.7871,65.6
2022/10/22 00:55:29,GOES-16,Brasil,PARA,BREU BRANCO,Amazonia,2,8.16,0.48,-3.9969,-49.4768,82.3
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,17,0,1,-4.4433,-43.4027,87.2
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4431,-43.4259,182.5
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.443,-43.4492,72.4
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4246,-43.4038,177.4
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4245,-43.4271,632.8
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4243,-43.4503,209.4
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4059,-43.4049,101.3
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4058,-43.4282,331.3
2022/10/22 00:55:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4056,-43.4514,126.2
2022/10/22 00:55:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,2.97,1,-4.6434,-49.7453,88.4
2022/10/22 00:55:32,GOES-16,Brasil,MARANHAO,BURITICUPU,Amazonia,33,0,1,-4.5164,-46.3499,55
2022/10/22 00:55:33,GOES-16,Brasil,MARANHAO,ACAILANDIA,Amazonia,12,1,1,-4.8285,-46.9738,59.5
2022/10/22 00:55:38,GOES-16,Brasil,MARANHAO,GRAJAU,Cerrado,27,0.03,1,-5.658,-45.7226,65.2
2022/10/22 00:55:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,1,0.05,1,-8.0512,-44.6112,94.3
2022/10/22 00:55:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,1,0.1,1,-8.0509,-44.6341,97.1
2022/10/22 00:55:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,8.61,0.44,-8.4932,-45.4331,59.9
2022/10/22 00:55:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.12,0.42,-8.4746,-45.4123,67.4
2022/10/22 00:55:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.06,0.38,-8.4743,-45.4351,128.5
2022/10/22 00:55:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.32,0.33,-8.474,-45.4578,52.9
2022/10/22 00:55:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.45,0.32,-8.4554,-45.437,67.9
2022/10/22 00:56:24,GOES-16,Brasil,BAHIA,MATINA,Caatinga,27,1.09,1,-13.9128,-42.8653,96.8
2022/10/22 00:56:24,GOES-16,Brasil,BAHIA,MATINA,Caatinga,27,0.9,1,-13.9122,-42.8895,93.4
2022/10/22 00:56:26,GOES-16,Brasil,GOIAS,MAMBAI,Cerrado,12,0.4,1,-14.2715,-46.0496,62.5
2022/10/22 00:56:46,GOES-16,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,5,1.26,1,-18.2023,-41.3637,77.4
2022/10/22 00:56:46,GOES-16,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,8,1.32,1,-18.1828,-41.3436,96.9
2022/10/22 00:56:46,GOES-16,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,7,1.42,1,-18.182,-41.3691,137.8
2022/10/22 01:05:14,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,2,8.14,0.03,-1.4215,-53.9763,56.5
2022/10/22 01:05:15,NOAA-18D,Brasil,ESPIRITO SANTO,SERRA,Mata Atlantica,-999,2.12,-999,-20.2275657654,-40.2689704895,
2022/10/22 01:05:15,NOAA-18D,Brasil,ESPIRITO SANTO,SERRA,Mata Atlantica,-999,2.02,-999,-20.2263717651,-40.2607917786,
2022/10/22 01:05:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.2,0.6,-2.1362,-54.4271,38.3
2022/10/22 01:05:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.2,0.97,-2.1545,-54.4268,38.5
2022/10/22 01:05:19,GOES-16,Brasil,PARA,PRAINHA,Amazonia,3,2.17,0.13,-2.2112,-53.7432,48.5
2022/10/22 01:05:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.36,0.13,-3.3262,-50.6178,83.8
2022/10/22 01:05:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.01,0.12,-3.3445,-50.6382,115
2022/10/22 01:05:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.35,0.13,-3.3446,-50.6172,241.4
2022/10/22 01:05:26,GOES-16,Brasil,PARA,PACAJA,Amazonia,4,2.91,0.23,-3.5679,-50.2324,53.8
2022/10/22 01:05:27,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,21,0,1,-3.7373,-46.0322,85.2
2022/10/22 01:05:27,GOES-16,Brasil,MARANHAO,ALTO ALEGRE DO PINDARE,Amazonia,20,0,1,-3.7374,-46.0099,89.2
2022/10/22 01:05:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.26,0,-3.7182,-53.8273,50.5
2022/10/22 01:05:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.27,0,-3.7183,-53.8071,57.8
2022/10/22 01:05:29,GOES-16,Brasil,PARA,BREU BRANCO,Amazonia,2,8.16,0.48,-3.9969,-49.4768,70.7
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4246,-43.4038,218.4
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4431,-43.4259,153.3
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4056,-43.4514,108.2
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4058,-43.4282,278.1
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4059,-43.4049,100.5
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4243,-43.4503,234.8
2022/10/22 01:05:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4245,-43.4271,949.9
2022/10/22 01:05:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,2.97,1,-4.6434,-49.7453,87.4
2022/10/22 01:05:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,5,2.7,1,-4.6249,-49.7461,58.2
2022/10/22 01:05:33,GOES-16,Brasil,MARANHAO,ACAILANDIA,Amazonia,12,1,1,-4.8285,-46.9738,70.3
2022/10/22 01:05:43,GOES-16,Brasil,MARANHAO,MIRADOR,Cerrado,27,0,1,-6.6412,-44.628,63.1
2022/10/22 01:05:43,GOES-16,Brasil,MARANHAO,MIRADOR,Cerrado,26,0,1,-6.6224,-44.6296,62.3
2022/10/22 01:05:47,NOAA-18D,Brasil,MINAS GERAIS,NOVA MODICA,Mata Atlantica,0,1.77,1,-18.4383659363,-41.5688552856,
2022/10/22 01:05:47,NOAA-18D,Brasil,MINAS GERAIS,NOVA MODICA,Mata Atlantica,0,1.99,1,-18.4396057129,-41.5775680542,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,5,1.54,1,-18.1708259583,-41.3897514343,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,8,1.56,0.81,-18.158618927,-41.3749809265,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,5,1.7,1,-18.1525230408,-41.4027061462,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,6,1.66,1,-18.1513004303,-41.3941993713,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,7,1.63,0.87,-18.1500778198,-41.3857002258,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,4,1.69,0.48,-18.1635112762,-41.408996582,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,5,1.63,0.97,-18.1622867584,-41.4004821777,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,6,1.61,1,-18.1610641479,-41.3919754028,
2022/10/22 01:05:52,NOAA-18D,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,7,1.57,1,-18.1598415375,-41.3834762573,
2022/10/22 01:05:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,8.61,0.44,-8.4932,-45.4331,61.1
2022/10/22 01:05:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.12,0.42,-8.4746,-45.4123,57.5
2022/10/22 01:05:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.06,0.38,-8.4743,-45.4351,128.8
2022/10/22 01:05:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.45,0.32,-8.4554,-45.437,70.2
2022/10/22 01:06:00,NOAA-18D,Brasil,MINAS GERAIS,CARLOS CHAGAS,Mata Atlantica,0,1.14,1,-17.525302887,-40.905834198,
2022/10/22 01:06:00,NOAA-18D,Brasil,MINAS GERAIS,CARLOS CHAGAS,Mata Atlantica,0,1.22,1,-17.5241165161,-40.8977890015,
2022/10/22 01:06:21,NOAA-18D,Brasil,MINAS GERAIS,JEQUITINHONHA,Mata Atlantica,12,0,1,-16.3726425171,-41.031375885,
2022/10/22 01:06:24,GOES-16,Brasil,BAHIA,MATINA,Caatinga,27,1.09,1,-13.9128,-42.8653,97.9
2022/10/22 01:06:24,GOES-16,Brasil,BAHIA,MATINA,Caatinga,27,0.9,1,-13.9122,-42.8895,92.7
2022/10/22 01:06:26,NOAA-18D,Brasil,MINAS GERAIS,GRAO MOGOL,Cerrado,13,0,1,-16.2722835541,-42.6333885193,
2022/10/22 01:06:26,NOAA-18D,Brasil,MINAS GERAIS,GRAO MOGOL,Cerrado,13,0,0.9,-16.2833404541,-42.6403541565,
2022/10/22 01:06:26,NOAA-18D,Brasil,MINAS GERAIS,GRAO MOGOL,Cerrado,13,0,0.9,-16.2820491791,-42.6312217712,
2022/10/22 01:06:26,NOAA-18D,Brasil,MINAS GERAIS,GRAO MOGOL,Cerrado,13,0,0.98,-16.2807579041,-42.6220970154,
2022/10/22 01:06:34,NOAA-18D,Brasil,MINAS GERAIS,JANAUBA,Cerrado,2,0,1,-15.8423194885,-43.3713417053,
2022/10/22 01:06:34,NOAA-18D,Brasil,MINAS GERAIS,JANAUBA,Cerrado,3,0,1,-15.8409557343,-43.3615341187,
2022/10/22 01:06:37,NOAA-18D,Brasil,MINAS GERAIS,VARGEM GRANDE DO RIO PARDO,Cerrado,28,0.01,1,-15.4543056488,-42.3393363953,
2022/10/22 01:06:37,NOAA-18D,Brasil,MINAS GERAIS,VARGEM GRANDE DO RIO PARDO,Mata Atlantica,20,0,1,-15.4555540085,-42.3479881287,
2022/10/22 01:06:37,NOAA-18D,Brasil,MINAS GERAIS,VARGEM GRANDE DO RIO PARDO,Mata Atlantica,18,0,1,-15.4568042755,-42.3566474915,
2022/10/22 01:06:37,GOES-16,Brasil,MINAS GERAIS,PADRE CARVALHO,Cerrado,12,0,0.84,-16.3326,-42.5763,93.1
2022/10/22 01:06:39,NOAA-18D,Brasil,MINAS GERAIS,PAI PEDRO,Caatinga,16,0,1,-15.4641523361,-43.1858139038,
2022/10/22 01:06:39,NOAA-18D,Brasil,MINAS GERAIS,PAI PEDRO,Caatinga,16,0,1,-15.4654874802,-43.1953048706,
2022/10/22 01:06:42,NOAA-18D,Brasil,BAHIA,TREMEDAL,Mata Atlantica,12,1.05,1,-15.1104631424,-41.5758705139,
2022/10/22 01:06:42,NOAA-18D,Brasil,BAHIA,TREMEDAL,Mata Atlantica,11,1.25,1,-15.1116523743,-41.5838851929,
2022/10/22 01:15:14,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,2,8.14,0.03,-1.4215,-53.9763,36.3
2022/10/22 01:15:23,GOES-16,Brasil,PARA,PARAGOMINAS,Amazonia,12,0,0.92,-3.0826,-47.0308,68.7
2022/10/22 01:15:24,GOES-16,Brasil,PARA,MOJU,Amazonia,4,2.99,0.2,-3.1294,-49.0831,48
2022/10/22 01:15:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.36,0.13,-3.3262,-50.6178,73.2
2022/10/22 01:15:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.35,0.13,-3.3446,-50.6172,201.4
2022/10/22 01:15:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.01,0.12,-3.3445,-50.6382,113.4
2022/10/22 01:15:26,GOES-16,Brasil,PARA,PACAJA,Amazonia,4,2.91,0.23,-3.5679,-50.2324,65.6
2022/10/22 01:15:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.27,0,-3.7183,-53.8071,62.8
2022/10/22 01:15:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.26,0,-3.7182,-53.8273,44.9
2022/10/22 01:15:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,6.79,0,-3.6999,-53.8077,51.1
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,17,0,1,-4.4433,-43.4027,88.4
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4431,-43.4259,190.3
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.443,-43.4492,77.1
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4246,-43.4038,218.8
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4245,-43.4271,654.1
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4243,-43.4503,212.8
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4059,-43.4049,107
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4058,-43.4282,351.4
2022/10/22 01:15:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4056,-43.4514,136.4
2022/10/22 01:15:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,2.97,1,-4.6434,-49.7453,69.9
2022/10/22 01:15:38,GOES-16,Brasil,MARANHAO,GRAJAU,Cerrado,27,0.03,1,-5.658,-45.7226,63.8
2022/10/22 01:15:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.12,0.42,-8.4746,-45.4123,66.9
2022/10/22 01:15:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.06,0.38,-8.4743,-45.4351,123.5
2022/10/22 01:15:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,9.45,0.32,-8.4554,-45.437,59.5
2022/10/22 01:15:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,8.61,0.44,-8.4932,-45.4331,56.6
2022/10/22 01:16:07,GOES-16,Brasil,BAHIA,BARRA,Cerrado,27,0.1,1,-10.907,-43.8433,59.8
2022/10/22 01:16:46,GOES-16,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,5,1.26,1,-18.2023,-41.3637,80.9
2022/10/22 01:16:46,GOES-16,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,8,1.32,1,-18.1828,-41.3436,122.9
2022/10/22 01:16:46,GOES-16,Brasil,MINAS GERAIS,ATALEIA,Mata Atlantica,7,1.42,1,-18.182,-41.3691,172.3
2022/10/22 01:25:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.2,0.6,-2.1362,-54.4271,40.5
2022/10/22 01:25:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.13,1,-2.1545,-54.4468,53.9
2022/10/22 01:25:18,GOES-16,Brasil,PARA,MONTE ALEGRE,Amazonia,3,0.2,0.97,-2.1545,-54.4268,61.3
2022/10/22 01:25:24,GOES-16,Brasil,PARA,MOJU,Amazonia,4,3.97,0.14,-3.1293,-49.1044,59.6
2022/10/22 01:25:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.36,0.13,-3.3262,-50.6178,77.2
2022/10/22 01:25:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.01,0.12,-3.3445,-50.6382,123.5
2022/10/22 01:25:25,GOES-16,Brasil,PARA,PORTEL,Amazonia,0,14.35,0.13,-3.3446,-50.6172,249.6
2022/10/22 01:25:26,GOES-16,Brasil,PARA,PACAJA,Amazonia,4,2.91,0.23,-3.5679,-50.2324,64.6
2022/10/22 01:25:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,6.79,0,-3.6999,-53.8077,46.8
2022/10/22 01:25:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.26,0,-3.7182,-53.8273,50.2
2022/10/22 01:25:27,GOES-16,Brasil,PARA,URUARA,Amazonia,1,7.27,0,-3.7183,-53.8071,54.7
2022/10/22 01:25:28,GOES-16,Brasil,PARA,PACAJA,Amazonia,3,6.56,0.13,-3.8447,-50.3273,51.1
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4243,-43.4503,186.8
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4245,-43.4271,609.8
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4246,-43.4038,150.4
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,19,0,1,-4.4431,-43.4259,140.2
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4056,-43.4514,116.9
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,20,0,1,-4.4058,-43.4282,296.3
2022/10/22 01:25:31,GOES-16,Brasil,MARANHAO,ALDEIAS ALTAS,Cerrado,18,0,1,-4.4059,-43.4049,98.2
2022/10/22 01:25:32,GOES-16,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,4,2.97,1,-4.6434,-49.7453,56.5
2022/10/22 01:25:38,GOES-16,Brasil,MARANHAO,GRAJAU,Cerrado,27,0.03,1,-5.658,-45.7226,57.6
2022/10/22 01:25:43,GOES-16,Brasil,MARANHAO,MIRADOR,Cerrado,27,0,1,-6.6412,-44.628,60.4
2022/10/22 01:25:43,GOES-16,Brasil,MARANHAO,MIRADOR,Cerrado,26,0,1,-6.6224,-44.6296,61.4
2022/10/22 01:25:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,1,0.1,1,-8.0509,-44.6341,69.7
2022/10/22 01:25:51,GOES-16,Brasil,PIAUI,URUCUI,Cerrado,1,0.05,1,-8.0512,-44.6112,69.2
2022/10/22 01:25:54,GOES-16,Brasil,PIAUI,RIBEIRO GONCALVES,Cerrado,26,8.61,0.44,-8.4932,-45.4331,58.7
